number,review,genbit_score,percentage_of_female_gender_definition_words,percentage_of_male_gender_definition_words,avg_bias_conditional,freq_of_female_gender_definition_words,freq_of_male_gender_definition_words,num_words_considered
674,['@SouthwestAir Thank you for taking good care of people with ALS! http://t.co/m1yyWAFkFI @KevinSwan_ @ALSTDI @A_Life_Story_'],0.6925495546583167,0.25259515570934254,0.314878892733564,-0.19213271504141918,219,273,614
675,['@SouthwestAir has the smoooothest flight attendants. #SouthwestSmoothie http://t.co/Vr9k180LaI'],0.6906515158114396,0.2523041474654378,0.31451612903225806,-0.19552392269254804,219,273,613
676,['@SouthwestAir Thank you for the tip!'],0.6906515158114396,0.2523041474654378,0.31451612903225806,-0.19552392269254804,219,273,613
677,['@SouthwestAir Thanks to your team for dealing with Flight 1700 to Houston.'],0.6906515158114396,0.2523041474654378,0.31451612903225806,-0.19552392269254804,219,273,613
678,["@SouthwestAir bumped me to preboard on both flights (because I'm fat?) Whatever the reason" ' thanks!'],0.6906515158114396,0.2523041474654378,0.31451612903225806,-0.19552392269254804,219,273,613
679,['@SouthwestAir - We left iPad in a seat pocket.  Filed lost item report. Received it exactly 1 week Late Flightr.  Is that a record?  #unbelievable'],0.6906515158114396,0.2523041474654378,0.31451612903225806,-0.19552392269254804,219,273,613
680,['@SouthwestAir can anyone help me upgrade to buisness select !? Cant seem to get hail of the right area at all .. I know you guys are good'],0.6907750068629441,0.2520138089758343,0.31530494821634064,-0.19580533538611777,219,274,613
681,['@SouthwestAir loving the new planes and the lighting' ' only wish windows were larger. http://t.co/h44uJ63CJG'],0.6907730665580099,0.2520138089758343,0.31530494821634064,-0.195800913799047,219,274,613
682,['@southwestair cool shot of the moon and one of your fleet http://t.co/kl9BAiMES6'],0.6907730665580099,0.2520138089758343,0.31530494821634064,-0.195800913799047,219,274,613
683,['@SouthwestAir Looking forward to flying once again with #SWA on Friday! The #LUV airline. #DTW #MDW #TUS'],0.6907730665580099,0.2520138089758343,0.31530494821634064,-0.195800913799047,219,274,613
684,['@SouthwestAir I love this airline so much! Thanks so much! The service is great! The snacks are amazing! Everything is outstanding thanks!!'],0.6907730665580099,0.2520138089758343,0.31530494821634064,-0.195800913799047,219,274,613
685,['@SouthwestAir had a great flight to and from Cabo last week with my family #smoothflight #frequentflyer'],0.6907730665580099,0.2520138089758343,0.31530494821634064,-0.195800913799047,219,274,613
686,['@SouthwestAir 👏👏👏 on that Late Flightst ad. Makes me happy to be flying you in a few days. #BETHonors'],0.6907730665580099,0.2520138089758343,0.31530494821634064,-0.195800913799047,219,274,613
687,['@SouthwestAir The Fact That U See Black History Month 12 Months A Year Is Honorable! We WILL BE An Economic Base For Corp. Like U In Future!'],0.6907730665580099,0.2520138089758343,0.31530494821634064,-0.195800913799047,219,274,613
688,["@SouthwestAir What an awesome flight Dallas 2 NY. Virgin America refused bc of my child's peanut allergy but u guys didn't. Thanks! 👍😊"],0.6876945198868678,0.25143513203214696,0.3157290470723307,-0.19448935219765867,219,275,615
689,["@SouthwestAir in flight wifi + @TMobile wifi calling makes for the best combination. Who doesn't love texting 40" '000 feet in the air :D'],0.6876905567756826,0.25143513203214696,0.3157290470723307,-0.19448035842135206,219,275,615
690,['@SouthwestAir great day in the air. http://t.co/YNc2ZUt4zz'],0.6876905567756826,0.25143513203214696,0.3157290470723307,-0.19448035842135206,219,275,615
691,['@SouthwestAir thanks!'],0.6876905567756826,0.25143513203214696,0.3157290470723307,-0.19448035842135206,219,275,615
692,['@SouthwestAir Thanks for two smooth' ' safe and fast flights! #Boston #Houston #LUVSWA http://t.co/elhxUV0Uj1'],0.6876905567756826,0.25143513203214696,0.3157290470723307,-0.19448035842135206,219,275,615
693,['@SouthwestAir /I really love your customer service Lou Ann in Phx rocks. Thanks SW. #be Ourguest'],0.6876905567756826,0.25143513203214696,0.3157290470723307,-0.19448035842135206,219,275,615
694,['@SouthwestAir Katie' ' Gate C47' ' Denver International' ' fantastic customer service helping me and 2 new flyers; thx for amazing staff!'],0.6876885769037625,0.25143513203214696,0.3157290470723307,-0.1944758653540747,219,275,615
695,['@SouthwestAir crew on flight 206 is awesome! Tell them I sent this tweet and maybe they will give me free wifi... #canthurtasking'],0.6876885769037625,0.2508591065292096,0.3150057273768614,-0.1944758653540747,219,275,615
696,['@SouthwestAir thankyou :))❤️'],0.6876885769037625,0.2508591065292096,0.3150057273768614,-0.1944758653540747,219,275,615
697,['@SouthwestAir happy to enter your sweepstakes again #nutsaboutsouthwest'],0.6876885769037625,0.2508591065292096,0.3150057273768614,-0.1944758653540747,219,275,615
698,['@SouthwestAir thanks for the great customer service today! 👍👌'],0.6876885769037625,0.2508591065292096,0.3150057273768614,-0.1944758653540747,219,275,615
699,['@SouthwestAir beyond ready'],0.6876885769037625,0.2508591065292096,0.3150057273768614,-0.1944758653540747,219,275,615
700,["@SouthwestAir is my favorite airlines. I've never had issues with them. Plus there crew is entertaining."],0.6876885769037625,0.2502857142857143,0.3142857142857143,-0.1944758653540747,219,275,615
701,['@SouthwestAir your flight attendants are really funny!! The sass is giving me life!!! 😂'],0.6850885732600267,0.25,0.3139269406392694,-0.19187586171033894,219,275,615
702,['@SouthwestAir following. Thank you.'],0.6850885732600267,0.25,0.3139269406392694,-0.19187586171033894,219,275,615
703,["@SouthwestAir It's all good. Thanks!"],0.6850885732600267,0.25,0.3139269406392694,-0.19187586171033894,219,275,615
704,['@SouthwestAir thank you :)'],0.6850885732600267,0.25,0.3139269406392694,-0.19187586171033894,219,275,615
705,['@SouthwestAir oh no worries. Just have never seen that before until today. I mean…it is a great card 😀'],0.6850885732600267,0.25,0.3139269406392694,-0.19187586171033894,219,275,615
706,['@SouthwestAir Thank you Thank you Thank you!!! My last attempt to win #DestinationDragons tickets was a success! I could not be happier!! :)'],0.6850885732600267,0.25,0.3139269406392694,-0.19187586171033894,219,275,615
707,['@SouthwestAir Flight 1700. (PHX TO LAX) Wheels stop.  Glad to be home!  Thanks to the professionals both up front and in the cabin!!!'],0.6850885732600267,0.25,0.3139269406392694,-0.19187586171033894,219,275,615
708,['@SouthwestAir eyes next steps for improving #inflight #Wifi - Runway Girl http://t.co/h46HT1Oz40'],0.6875442589931628,0.2508551881413911,0.31356898517673887,-0.19682685967848784,220,275,617
709,['@SouthwestAir 2/22-MDW 2 SAN flt 1687 attendant Melissa was awesome! Fast' ' smiling' ' great. After weather Cancelled Flight day b4' ' it was welcome'],0.6879694192264585,0.2505694760820046,0.3132118451025057,-0.19804362103661474,220,275,618
710,['@SouthwestAir thank you. Great customer service so far. Accidents happen I understand. Hopefully everything works out.'],0.6879694192264585,0.2505694760820046,0.3132118451025057,-0.19804362103661474,220,275,618
711,['@SouthwestAir thanks for the quick response. Should I call daily it wait the 5 days.'],0.6879694192264585,0.2505694760820046,0.3132118451025057,-0.19804362103661474,220,275,618
712,['@SouthwestAir seeing your workers time in and time out going above and beyond is why I love flying with you guys. Thank you!'],0.6880948515940165,0.25,0.31363636363636366,-0.19832448046831874,220,276,618
713,['@SouthwestAir Travel agent Darrel here at Love Field hosting a paper airplane contest to entertain all the children was so awesome to see!'],0.685926322665678,0.24971623155505107,0.3132803632236095,-0.19773585596296642,220,276,620
714,["@SouthwestAir Big kudos to your staff today at Dallas Love Field for lifting everyone's spirits today with all the delays and Cancelled Flightlations"],0.685926322665678,0.24971623155505107,0.3132803632236095,-0.19773585596296642,220,276,620
715,["@SouthwestAir it's not fun having a delay from Nashville to Las Vegas" ' but the crew at the gate C9 desk has been AWESOME! #patience #luvswa'],0.685926322665678,0.24971623155505107,0.3132803632236095,-0.19773585596296642,220,276,620
716,['Never got to the strip that fast before. Stoked for special @Imaginedragons show tonight! Thx again @SouthwestAir! http://t.co/ToPqmVqnJp'],0.685926322665678,0.24971623155505107,0.3132803632236095,-0.19773585596296642,220,276,620
717,['@SouthwestAir telling my Fam in Vegas now. :)'],0.685926322665678,0.24971623155505107,0.3132803632236095,-0.19773585596296642,220,276,620
718,['@SouthwestAir thank you!'],0.685926322665678,0.24971623155505107,0.3132803632236095,-0.19773585596296642,220,276,620
719,['@SouthwestAir What can we do to bring you back to Jackson' ' MS?! We miss you terribly around here. These other airlines are horrible!!'],0.6873957519832092,0.25141562853907135,0.31257078142695355,-0.19888823282818469,222,276,620
720,['@SouthwestAir 3 hours and 80 degree difference. Yes please!!  MHT TO MCO @sadie4406 http://t.co/MRAW3qDw4D'],0.6873957519832092,0.25141562853907135,0.31257078142695355,-0.19888823282818469,222,276,620
721,['@SouthwestAir looks like Bellagio to me! Good luck people! See you at the show at Vinyl'],0.6873957519832092,0.25141562853907135,0.31257078142695355,-0.19888823282818469,222,276,620
722,['@SouthwestAir Can a pair of tickets waiting for me after my sports practice? I live here and definitely know where that is! @Imaginedragons'],0.6873957519832092,0.25141562853907135,0.31257078142695355,-0.19888823282818469,222,276,620
723,['@SouthwestAir Love Southwest. You guys have been good to me! http://t.co/X4tDY84dBH'],0.687521615028739,0.251131221719457,0.31334841628959276,-0.199168934584413,222,277,620
724,['@SouthwestAir Your crew on 3138 is doing a great job of keeping everyone informed during the delays #givethemraises'],0.687521615028739,0.251131221719457,0.31334841628959276,-0.199168934584413,222,277,620
725,['@SouthwestAir really easy for locals to get down to the strip. book.'],0.687521615028739,0.251131221719457,0.31334841628959276,-0.199168934584413,222,277,620
726,['@SouthwestAir LUV! your new Luv Television Commercials. Traveled on your airline last year return trip from NYC...#feltthelove'],0.687521615028739,0.251131221719457,0.31334841628959276,-0.199168934584413,222,277,620
727,['@SouthwestAir best airline 👌'],0.687521615028739,0.251131221719457,0.31334841628959276,-0.199168934584413,222,277,620
728,['@southwestair #netneutrality Nice to see you prioritize Internet traffic to your own streaming service over other web sites!'],0.687521615028739,0.251131221719457,0.31334841628959276,-0.199168934584413,222,277,620
729,['@SouthwestAir Thanks for getting us to paradise safely! http://t.co/KDzQcZlpyR'],0.687521615028739,0.251131221719457,0.31334841628959276,-0.199168934584413,222,277,620
730,['@SouthwestAir Just go ahead and start the scavenger hunt after 5 pm today when work is over ;) #DestinationDragons'],0.687521615028739,0.251131221719457,0.31334841628959276,-0.199168934584413,222,277,620
731,['@SouthwestAir Awesome staff at the  check in desk! They had a paper airplane race for a SW gift card to keep ppl entertained during delays'],0.687521615028739,0.25084745762711863,0.3129943502824859,-0.199168934584413,222,277,620
732,['@SouthwestAir just got a call apologizing personally for the long waits last week trying to rebook flights. Class act. I appreciate that!'],0.687521615028739,0.25084745762711863,0.3129943502824859,-0.199168934584413,222,277,620
733,['@SouthwestAir  Your Terry is our hero! Got my husband back thru security to retrieve cellphone left on plane in Austin. Terry #85832 U Rock!'],0.6903726624949394,0.2502818489289741,0.314543404735062,-0.1970149724389092,222,279,620
734,['@SouthwestAir Your Terry is our hero! Got my husband back thru security to retrieve cellphone left on plane in Austin. Terry #85832 U Rock!'],0.6928847210463853,0.24971878515185603,0.3160854893138358,-0.19531343622521583,222,281,620
735,['@SouthwestAir  Your Terry is our hero.  Got my husband back thru security to retrieve his cellphone in Austin. Terry (#85832) You Rock!'],0.6955316855156873,0.24887892376681614,0.3183856502242152,-0.19388389291932312,222,284,620
736,['@SouthwestAir Thanks' ' you guys are the best'],0.6956572665546751,0.24860022396416573,0.3191489361702128,-0.19416396574008504,222,285,620
737,["@SouthwestAir I'll stick with flying for free any where that Southwest goes; my son works for this wonderful company and Moms fly free."],0.6952135358751473,0.24916201117318434,0.3195530726256983,-0.19363430250772565,223,286,620
738,['@SouthwestAir love the passbook update. Used it the day after it was released. Finally!! Thank you!'],0.6952135358751473,0.24916201117318434,0.3195530726256983,-0.19363430250772565,223,286,620
739,["@SouthwestAir A+ to the Safety Dos and Don'ts Announcer. Flight 651 from Midway (MDW) to Pittsburgh (PIT)!"],0.6952135358751473,0.24916201117318434,0.3195530726256983,-0.19363430250772565,223,286,620
740,['@SouthwestAir another great trip! LAX 823 - LAS 3075-  BNA. Thanks so much!!!'],0.6952135358751473,0.24916201117318434,0.3195530726256983,-0.19363430250772565,223,286,620
741,['@SouthwestAir Got help from a nice lady on the phone in Georgia.  Thank you!'],0.6954852760561301,0.25,0.31919642857142855,-0.19526854826084758,224,286,621
742,['@SouthwestAir Thanks for the quick reply!  I travel a lot...but not that much' ' lol.'],0.6954852760561301,0.25,0.31919642857142855,-0.19526854826084758,224,286,621
743,['@SouthwestAir Thanks. I did go through these motions shortly after my flight yesterday. I wonder how quickly flight attendants are notified.'],0.6922257777363241,0.24972129319955408,0.3188405797101449,-0.19441393805544194,224,286,624
744,['@SouthwestAir nice touch on the passbook integration!'],0.6922257777363241,0.24972129319955408,0.3188405797101449,-0.19441393805544194,224,286,624
745,['@SouthwestAir Awesome. Thanks! You guys rock!'],0.6923522782485325,0.24944320712694878,0.3195991091314031,-0.19469385408246354,224,287,624
746,['@SouthwestAir  thanks for adding passbook ability! Hopefully we can do group passbook tickets in the future somehow.'],0.6923522782485325,0.24944320712694878,0.3195991091314031,-0.19469385408246354,224,287,624
747,['@SouthwestAir they arrived Late Flight but pilots got us to DIA on time. #impressive #outstanding #greatservice #allgood'],0.6901971257351618,0.24888888888888888,0.3188888888888889,-0.19412866458559785,224,287,626
748,['@SouthwestAir I would appreciate that.  Thank you.'],0.6901971257351618,0.24888888888888888,0.3188888888888889,-0.19412866458559785,224,287,626
749,["@SouthwestAir Glad to know I'll be flying the luv airline tomorrow ;)"],0.6901971257351618,0.24888888888888888,0.3188888888888889,-0.19412866458559785,224,287,626
750,['@SouthwestAir thank you for great customer service. Trying to make it to San Antonio and your staff and alerts have been helpful. Boo ice!'],0.6901971257351618,0.24888888888888888,0.3188888888888889,-0.19412866458559785,224,287,626
751,['@SouthwestAir open seating is like an open marriage' " there's so much love for strangers!"],0.6901948473780295,0.24888888888888888,0.3188888888888889,-0.1941236425730408,224,287,626
752,['@SouthwestAir @matthewebel And this is why I love flying Southwest. Excellent service' " and you don't take yourselves too seriously!"],0.6901925703069279,0.24888888888888888,0.3188888888888889,-0.19411862339519892,224,287,626
753,["@SouthwestAir @coachGS what's even better is the price changed in the 2 minutes since I talked to the lady and they still honored the cheap1"],0.6934231352215205,0.24944567627494457,0.3181818181818182,-0.19806234777928794,225,287,627
754,['@SouthwestAir Thanks! Confirmation number just DMed. Appreciate any help!'],0.6934231352215205,0.24944567627494457,0.3181818181818182,-0.19806234777928794,225,287,627
755,['@SouthwestAir  Just sent DM. Thanks for your attentiveness to this matter.'],0.6934231352215205,0.24944567627494457,0.3181818181818182,-0.19806234777928794,225,287,627
756,['@SouthwestAir Me on one of your planes!!! Thanks for taking me Arizona 184! http://t.co/Finq5Fh6ue'],0.6934231352215205,0.24944567627494457,0.3181818181818182,-0.19806234777928794,225,287,627
757,['@SouthwestAir   Thanks'],0.6934231352215205,0.24944567627494457,0.3181818181818182,-0.19806234777928794,225,287,627
758,['@SouthwestAir have sent you a DM with the details. Thanks!'],0.6934231352215205,0.24944567627494457,0.3181818181818182,-0.19806234777928794,225,287,627
759,['@SouthwestAir thank you for the confirmation. Maybe people on my flight have directional dislexia.'],0.6934231352215205,0.24944567627494457,0.3181818181818182,-0.19806234777928794,225,287,627
760,["@SouthwestAir you know what'd be beyond awesome? A pair of tickets to the @Imaginedragons show in ATL. A girl can dream #DestinationDragons"],0.6952522571486438,0.2502768549280177,0.3178294573643411,-0.2010222996793826,226,287,627
761,['@SouthwestAir yes I was everything worked out great'],0.6952522571486438,0.2502768549280177,0.3178294573643411,-0.2010222996793826,226,287,627
762,['@SouthwestAir show me some love and a companion flight~please and thank you!'],0.6952522571486438,0.25,0.3174778761061947,-0.2010222996793826,226,287,627
763,['@SouthwestAir loved it!'],0.6952522571486438,0.25,0.3174778761061947,-0.2010222996793826,226,287,627
764,["@SouthwestAir you're my early frontrunner for best airline! #oscars2016"],0.6952522571486438,0.25,0.3174778761061947,-0.2010222996793826,226,287,627
765,['.@SouthwestAir Thx for the follow up. Just sent DM'],0.6952522571486438,0.25,0.3174778761061947,-0.2010222996793826,226,287,627
766,['@SouthwestAir TY for your consideration!'],0.6952522571486438,0.25,0.3174778761061947,-0.2010222996793826,226,287,627
767,["@SouthwestAir crew of WN3946 SAN-SFO was brilliant! Rita was hilarious. I know I've been down on you before" ' but this was a great flight'],0.695250050633904,0.24972375690607734,0.31712707182320443,-0.20101744534695637,226,287,627
768,['@SouthwestAir thanks! Very excited to see it :D'],0.695250050633904,0.24972375690607734,0.31712707182320443,-0.20101744534695637,226,287,627
769,["@SouthwestAir Thanks for helping my mom after @allegiantair wouldn't let her get on her plane in Orlando! You're the best! #customerservice"],0.6963319842103673,0.2522026431718062,0.31607929515418504,-0.20352881879751294,229,287,627
770,['@SouthwestAir kudos to the crew of flight 1050 to GRR for making a very special memory for a sweet young passenger' ' and her Momma. Well done'],0.6968151789952294,0.253025302530253,0.31573157315731576,-0.2046419541129061,230,287,628
771,['@SouthwestAir All good... beers and #oscars2015 ar #DIA'],0.6968151789952294,0.253025302530253,0.31573157315731576,-0.2046419541129061,230,287,628
772,['@SouthwestAir luv my companion pass!'],0.6968151789952294,0.25274725274725274,0.3153846153846154,-0.2046419541129061,230,287,628
773,['@SouthwestAir thank you!!'],0.6968151789952294,0.25274725274725274,0.3153846153846154,-0.2046419541129061,230,287,628
774,["@SouthwestAir we're pulling off the runway now! Making new friends with seat mates. Thanks for the response CB."],0.6935786630838662,0.2524698133918771,0.3150384193194292,-0.20374540599020677,230,287,631
775,["@SouthwestAir it's ok! Southwest is still the best airline around! Just hate when baggage room runs out.. My now checked bag has headphones!"],0.6935786630838662,0.2524698133918771,0.3150384193194292,-0.20374540599020677,230,287,631
776,['@SouthwestAir beautiful view flying into San Jose' ' CA this evening http://t.co/SxVaGbRTlI'],0.693576589105849,0.2524698133918771,0.3150384193194292,-0.20374087768526283,230,287,631
777,['@SouthwestAir Thank you SWA and Shannon G. @LASairport (C22) for being a miracle worker! #awesome'],0.6914359473414289,0.25219298245614036,0.31469298245614036,-0.20314790009594724,230,287,633
778,['@SouthwestAir yes please'],0.6914359473414289,0.25219298245614036,0.31469298245614036,-0.20314790009594724,230,287,633
779,['@SouthwestAir I changed my flight through St. Louis. Thanks for the reply though!'],0.6914359473414289,0.25219298245614036,0.31469298245614036,-0.20314790009594724,230,287,633
780,['@SouthwestAir Have had a companion pass for a few years and my wife and I use it all the time.  Thanks #southwest for making travel easy!'],0.6927724583413868,0.2527352297592998,0.31400437636761486,-0.2043467124188223,231,287,633
781,['@SouthwestAir constantly providing wonderful views and service! #SouthwestLuv http://t.co/9UNxqOTzIK'],0.6927724583413868,0.2527352297592998,0.31400437636761486,-0.2043467124188223,231,287,633
782,['@SouthwestAir lol I already am ! I am a card member as well too lol i enjoy flying with you Guys'],0.6929018434428486,0.25245901639344265,0.31475409836065577,-0.2046262372284672,231,288,633
783,['@SouthwestAir.   50th Anniversary on April 10th. Still. Sweethearts.  Companions.  Lifetime.  Sons.  Families. Love.'],0.6932213998421625,0.25163398692810457,0.3148148148148148,-0.20233528195736775,231,289,633
784,['@SouthwestAir YES please....How do we get that companion pass?'],0.6932213998421625,0.2513601741022851,0.3144722524483134,-0.20233528195736775,231,289,633
785,['@SouthwestAir yes please!'],0.6932213998421625,0.2513601741022851,0.3144722524483134,-0.20233528195736775,231,289,633
786,['@SouthwestAir I miss mine terribly. A +1 for my 30th anniversary would be amazing. It would mean LUV is in the air. #dontmakemebeg'],0.693855067818247,0.25217391304347825,0.3141304347826087,-0.20349371997427157,232,289,633
787,['@SouthwestAir I (heart) my CP status. Sure would be nice to have though.'],0.693855067818247,0.25217391304347825,0.3141304347826087,-0.20349371997427157,232,289,633
788,['@SouthwestAir #RedCarpet Southwest Companion Pass would be great!'],0.693855067818247,0.251900108577633,0.31378935939196523,-0.20349371997427157,232,289,633
789,['@SouthwestAir I want one!'],0.693855067818247,0.251900108577633,0.31378935939196523,-0.20349371997427157,232,289,633
790,["“@SouthwestAir: Companion Pass. Because everyone deserves #RedCarpet treatment and a +1 (even if it's your mom). http://t.co/QjKL4aBprG”"],0.696596146233504,0.2524377031419285,0.3131094257854821,-0.206855995536087,233,289,634
791,['@SouthwestAir sign me up!'],0.696596146233504,0.2524377031419285,0.3131094257854821,-0.206855995536087,233,289,634
792,['@SouthwestAir That would be brighter than all the stars combined on the red carpet tonight!'],0.696596146233504,0.2524377031419285,0.3131094257854821,-0.206855995536087,233,289,634
793,['@SouthwestAir got mine!  Just in time for the wife and my 15th anniversary!'],0.6969768224266361,0.2532467532467532,0.31277056277056275,-0.20708447147205067,234,289,634
794,['@SouthwestAir I love my Companion Pass (qualified 4th year).  #HollyMais'],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
795,['@SouthwestAir I continue to be amazed by the amazing customer service.  Thank you SWA!'],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
796,['@SouthwestAir Yes' ' please.'],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
797,['@SouthwestAir sign me up!'],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
798,['@SouthwestAir just got mine..now where to go??'],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
799,['@SouthwestAir thanks connection thru Nashville have A1 boarding pass get to Dallas gate boarding 40 min before flt get end of B group'],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
800,["@SouthwestAir Weather keeps slowing us down. Not your fault. This is the 1st time a Southwest flight of mine was Late Flight so I can't complain :)"],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
801,['@SouthwestAir Thanks.'],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
802,['@SouthwestAir has a beautiful fleet. What a perfect evening to fly! http://t.co/XMZ3Tf9Ix8'],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
803,['@SouthwestAir Leave BUR ten minutes Late Flight and arrive in SJC a minute before we were supposed to... Impressed! #gettingbetter 👍'],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
804,['@SouthwestAir Thanks. 436. Only a minor delay so not a big deal. :)Appreciate the concern though. Boarding now. You do have amazing service!'],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
805,['@SouthwestAir thank you!'],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
806,['@SouthwestAir I tweeted several times last week about flight info during storm' ' always a timely tweet back.  Thx! 😄'],0.6948337718017409,0.252972972972973,0.3124324324324324,-0.20648196283128936,234,289,636
807,['@SouthwestAir props to your LAS employees working C11 gate. Because of them I am not opposed to flying through or to LAS in the future! 👏👏👏'],0.7039358640843155,0.2526997840172786,0.3120950323974082,-0.20200170578864857,234,289,615
808,['@SouthwestAir ohk. Thank You!!! B/C of the inexpensive airfares that Southwest has I can now travel around.'],0.7039358640843155,0.2526997840172786,0.3120950323974082,-0.20200170578864857,234,289,615
809,['@SouthwestAir  Mad love http://t.co/4ojrSDWPkK NYC-'],0.7039358640843155,0.2526997840172786,0.3120950323974082,-0.20200170578864857,234,289,615
810,['@SouthwestAir My Fav!!!!'],0.7039358640843155,0.2526997840172786,0.3120950323974082,-0.20200170578864857,234,289,615
811,['@SouthwestAir - just got it back about 20 mins ago. Went about 18 hrs w/o it but I appreciate the support. $50 voucher + $50 for essentials.'],0.7039358640843155,0.2526997840172786,0.3120950323974082,-0.20200170578864857,234,289,615
812,['@SouthwestAir is hosting an @TheAcademy party in the terminal in Atlanta. #peanutsonaplatter'],0.7039358640843155,0.2526997840172786,0.3120950323974082,-0.20200170578864857,234,289,615
813,['@SouthwestAir Just watched crew on flight 380 help elderly lady off plane...#firstclass'],0.7053643297408505,0.2535059331175836,0.3117583603020496,-0.20525569771206426,235,289,617
814,['@SouthwestAir you guys rule. I will DM you. &lt;3 Thank you.'],0.7054906568841492,0.25323275862068967,0.3125,-0.2055350663407852,235,290,617
815,['@SouthwestAir good to be back. See you all again in several weeks.'],0.7054906568841492,0.25323275862068967,0.3125,-0.2055350663407852,235,290,617
816,['@SouthwestAir stewardess really funny! Now I could get the gent next to me to use some headphones' ' this would be the perfect flight!'],0.7044018749496732,0.2537634408602151,0.31290322580645163,-0.20514548919310668,236,291,618
817,['@SouthwestAir think you have great people working for you.'],0.7044018749496732,0.2537634408602151,0.31290322580645163,-0.20514548919310668,236,291,618
818,['@SouthwestAir Way to go flying out of Denver today! Must be the only airline not Cancelled Flighting/delaying flights! #FlySWA #denverairport'],0.7044018749496732,0.2537634408602151,0.31290322580645163,-0.20514548919310668,236,291,618
819,['@SouthwestAir you guys are so amazing for sending people to meet Imagine Dragons #DestinationDragons 😋'],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
820,['@SouthwestAir was in a line a mile long at sky harbor this morning. Your staff was courteous and expeditious.  Thank you.'],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
821,['#onechildfourbags'],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
822,['@SouthwestAir'],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
823,[''],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
824,['Just realized I had the wrong departure date. Thanks for making changes easy!'],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
825,['@SouthwestAir last week I flew from DAL to LAX. You got us in almost an hour early. Thank You.'],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
826,['@SouthwestAir I will say that your customer service has consistently been the very best!!!'],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
827,['@SouthwestAir @AARP #tfw1 Appreciate the tweet back - It was unexpected.'],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
828,['@SouthwestAir Although the wait was long due to weather r/scheduling' ' a phone call and super rep solved the issue! Thank you!!'],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
829,["@SouthwestAir @AmericanAir y'all are better then @united"],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
830,['@SouthwestAir Make the world a better place: Visit an elderly relative.'],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
831,['@SouthwestAir FINALLY!  A Passbook option for the SWA App. Thank you!!!!!'],0.7045274754496378,0.2534908700322234,0.31364124597207305,-0.20542470181533276,236,292,618
832,["@SouthwestAir I've DM'd you. Thanks!"],0.7045274754496378,0.2532188841201717,0.3133047210300429,-0.20542470181533276,236,292,618
833,['@SouthwestAir Great flight yesterday from MSY to AUS!! Thank you for such great safety' 'service and beautiful skies!! http://t.co/X1EqYAHfvZ'],0.7045274754496378,0.2532188841201717,0.3133047210300429,-0.20542470181533276,236,292,618
834,['@SouthwestAir great example of customer service this morning at MSY headed to ATL. Alison and Bobbi were fantastic! Gate B8. Thank you.'],0.7045274754496378,0.2532188841201717,0.3133047210300429,-0.20542470181533276,236,292,618
835,['@SouthwestAir Offers Atlanta Unprecedented Perk http://t.co/nustgpElSf http://t.co/Be0B4K1Xbt'],0.7045274754496378,0.2532188841201717,0.3133047210300429,-0.20542470181533276,236,292,618
836,['@SouthwestAir Thx to customer service rep ALEX for his patient help in reFlight Booking Problems a Cancelled Flighted flight and getting us where we have to be tmrw!'],0.7042867365626135,0.2529474812433012,0.3140407288317256,-0.20063023178289008,236,293,619
837,['@SouthwestAir Thank you for your help Adam and to the awesome gate agents at B12 in LAS for getting us home!'],0.7042867365626135,0.2529474812433012,0.3140407288317256,-0.20063023178289008,236,293,619
